ano,mes,competencia_movimentacao,sigla_uf,id_municipio,id_municipio_6,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,tempo_emprego,quantidade_horas_contratadas,salario_mensal,saldo_movimentacao,indicador_aprendiz,indicador_trabalho_intermitente,indicador_trabalho_parcial,indicador_portador_deficiencia,tipo_deficiencia,cbo_1994,cbo_2002,cnae_1,cnae_2_subclasse,grau_instrucao,idade,sexo,raca_cor,subsetor_ibge,bairros_sp,bairros_fortaleza,bairros_rj,distritos_sp,regiao_administrativas_df,regiao_administrativas_rj,regiao_administrativas_sp,regiao_corede,regiao_corede_04,regiao_gov_sp,regiao_senac_pr,regiao_senai_pr,regiao_senai_sp,subregiao_senai_pr,regiao_metropolitana_mte
2010,12,2010-11,BA,2930709,293070,02,01,04,03,12.0,44,5.35,-1,0,,,0,00,000-1,717020,52442,4744099,02,38,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99, 4
2010,12,2010-11,BA,2927408,292740,01,01,02,01,0.0,44,9.13,1,0,,,0,00,000-1,715210,45217,4120400,02,35,01,04,15,,,,,,, 999,,  99, 999,  99,, 999,99, 4
2010,12,2010-11,BA,2905701,290570,01,01,02,05,0.0,44,14.33,1,0,,,0,00,000-1,715545,45250,4292802,07,30,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99, 4
2010,12,2010-11,BA,2927408,292740,01,01,02,01,0.0,44,10.37,1,0,,,0,00,000-1,782510,60267,4930202,07,32,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99, 4
2010,12,2010-11,BA,2919207,291920,01,01,01,03,0.0,44,5.35,1,0,,,0,00,000-1,717020,45217,4120400,01,30,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99, 4
2010,12,2010-11,BA,2919207,291920,01,03,02,01,0.0,44,5.35,1,0,,,0,00,000-1,717020,45217,4120400,05,29,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99, 4
2010,12,2010-11,BA,2927408,292740,02,01,11,09,2.0,44,5.2,-1,0,,,0,00,000-1,514225,74705,8121400,07,37,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99, 4
2010,12,2010-11,BA,2927408,292740,02,01,04,09,56.0,44,5.5,-1,0,,,0,00,000-1,414115,74705,8121400,07,24,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99, 4
2010,12,2010-11,BA,2900702,290070,01,01,01,06,0.0,44,5.35,1,0,,,0,00,000-1,752305,26417,2342701,04,26,01,08,02,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,12,2010-11,BA,2919207,291920,02,01,04,07,13.0,42,5.54,-1,0,,,0,00,000-1,411005,74209,7112000,07,19,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99, 4
2010,12,2010-11,BA,2932309,293230,01,01,02,04,0.0,44,5.1,1,0,,,0,00,000-1,521110,52116,4711301,06,25,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,12,2010-11,BA,2919207,291920,01,01,02,01,0.0,44,5.25,1,0,,,0,00,000-1,521110,52329,4781400,04,22,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99, 4
2010,12,2010-11,BA,2927408,292740,01,01,02,08,0.0,44,5.61,1,0,,,0,00,000-1,514320,74500,7820500,07,35,02,08,19,,,,,,, 999,,  99, 999,  99,, 999,99, 4
2011,7,2011-01,PI,2211001,221100,02,01,04,02,14.0,44,5.8,-1,0,,,0,00,45130,521110,52450,4752100,07,31,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-02,PI,2210607,221060,01,01,02,01,0.0,44,5.45,1,0,,,0,00,55220,514320,52450,4752100,02,37,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-03,PI,2211001,221100,01,01,02,05,0.0,44,8.04,1,0,,,0,00,98535,782305,15814,1091100,07,26,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,PI,2211001,221100,01,01,01,05,0.0,44,5.75,1,0,,,0,00,95920,514325,15814,1091100,04,27,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,PI,2201150,220115,01,03,02,05,0.0,44,8.0,1,0,,,0,00,61120,612005,01155,0115600,04,28,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,PI,2211001,221100,01,01,02,01,0.0,44,4.0,1,0,,,0,00,95110,715210,45500,4330499,04,23,01,04,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,PI,2204659,220465,01,01,01,01,0.0,44,5.85,1,0,,,0,00,45130,521110,52132,4712100,07,27,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,RN,2408003,240800,02,01,04,04,3.0,44,8.91,-1,0,,,0,00,39360,414205,45225,4213800,07,19,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,2,2011-10,AP,1600303,160030,01,01,01,07,0.0,44,11.17,1,0,,,0,00,39310,411005,91995,9430800,07,35,02,04,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-04,PA,1501808,150180,01,01,02,05,0.0,44,6.13,1,0,,,0,00,000-1,784205,20109,1610201,02,24,01,08,07,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-07,PA,1504208,150420,01,01,02,04,0.0,44,11.4,1,0,,,0,00,000-1,782510,51390,4637105,07,26,01,08,17,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-08,PA,1501402,150140,01,01,02,04,0.0,44,19.0,1,0,,,0,00,000-1,410105,51454,4644301,07,53,01,08,17,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,11,2010-09,PA,1504208,150420,01,01,01,01,0.0,44,5.2,1,0,,,0,00,000-1,717020,45217,4120400,02,24,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-09,PA,1501402,150140,01,01,02,03,0.0,44,6.2,1,0,,,0,00,000-1,374105,74993,8299799,07,50,01,09,19,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,11,2010-09,PA,1505536,150553,01,01,02,03,0.0,44,9.0,1,0,,,0,00,000-1,992105,50300,4530703,06,30,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-09,PA,1501808,150180,01,01,02,01,0.0,36,5.4,1,0,,,0,00,000-1,516345,85111,8610101,07,37,02,08,22,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,PA,1501402,150140,01,01,02,03,0.0,44,5.4,1,0,,,0,00,000-1,521125,52299,4729699,07,29,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,11,2010-10,PA,1504208,150420,01,01,02,04,0.0,44,10.07,1,0,,,0,00,000-1,782510,51390,4639701,07,23,01,08,17,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,PA,1505536,150553,01,01,02,02,0.0,44,13.0,1,0,,,0,00,000-1,715135,45292,4299599,07,34,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,PA,1500800,150080,01,03,02,01,0.0,44,8.0,1,0,,,0,00,000-1,715230,45292,4299599,06,49,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,11,2010-10,PA,1501402,150140,02,01,04,01,8.0,44,7.3,-1,0,,,0,00,000-1,782510,45411,4321500,07,26,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,11,2010-10,PA,1501402,150140,01,01,02,01,0.0,44,5.35,1,0,,,0,00,000-1,514310,45217,4120400,07,41,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,11,2010-10,PA,1504208,150420,01,01,01,01,0.0,44,7.28,1,0,,,0,00,000-1,715210,85154,8650005,06,21,01,08,22,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,PA,1504208,150420,01,01,02,01,0.0,44,8.0,1,0,,,0,00,000-1,715210,45217,4120400,02,26,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,PA,1504208,150420,01,01,02,01,0.0,44,5.7,1,0,,,0,00,000-1,717020,45217,4120400,02,37,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,PA,1501501,150150,01,01,02,01,0.0,44,6.0,1,0,,,0,00,000-1,414105,50300,4530703,07,46,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2012,1,2011-10,PI,2208908,220890,01,01,02,01,0.0,44,6.04,1,0,,,0,00,63950,622020,01155,0115600,04,20,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-11,PI,2201150,220115,01,01,02,07,0.0,44,6.04,1,0,,,0,00,63950,622020,01155,0115600,05,26,01,02,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-11,PI,2201150,220115,02,01,04,07,8.0,44,21.0,-1,0,,,0,00,60120,620105,01155,0115600,07,28,01,02,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-11,PI,2201150,220115,01,01,02,07,0.0,44,6.04,1,0,,,0,00,62105,621005,01155,0115600,05,43,01,02,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-12,PI,2211001,221100,02,03,04,04,11.0,44,8.1,-1,0,,,0,00,95120,715230,45217,4120400,02,36,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,RJ,3300258,330025,01,01,02,01,0.0,44,7.22,1,0,,,0,00,000-1,517420,45217,4120400,06,43,01,02,15,,,9999,,,  99, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,RJ,3303302,330330,01,01,02,04,0.0,44,5.5,1,0,,,0,00,000-1,421125,52329,4781400,07,24,02,02,16,,,9999,,,  99, 999,,  99, 999,  99,, 999,99, 6
2010,11,2010-10,RJ,3304904,330490,02,01,06,01,5.0,4,5.5,-1,0,,,0,00,000-1,513435,55212,5611201,05,18,01,08,21,,,9999,,,  99, 999,,  99, 999,  99,, 999,99, 6
2010,11,2010-10,RJ,3302403,330240,01,01,02,06,0.0,44,14.7,1,0,,,0,00,000-1,724315,35114,3011301,07,25,01,08,06,,,9999,,,  99, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,RJ,3304557,330455,01,01,02,03,0.0,44,7.92,1,0,,,0,00,000-1,717020,45500,4399103,02,25,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,11,2010-10,RJ,3304557,330455,02,01,05,03,6.0,44,7.0,-1,0,,,0,00,000-1,782310,64122,5320201,07,29,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,11,2010-10,RJ,3306008,330600,02,01,06,01,2.0,44,8.56,-1,0,,,0,00,000-1,715305,45292,4299599,06,24,01,08,15,,,9999,,,  99, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,RJ,3305109,330510,02,01,06,02,2.0,44,5.6,-1,0,,,0,00,000-1,414105,52337,4782201,07,24,01,02,16,,,9999,,,  99, 999,,  99, 999,  99,, 999,99, 6
2010,11,2010-10,RJ,3304557,330455,02,01,04,01,3.0,44,8.41,-1,0,,,0,00,000-1,514320,92118,5912099,07,18,01,02,09,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,11,2010-10,RJ,3300100,330010,01,01,02,01,0.0,44,5.43,1,0,,,0,00,000-1,513205,55212,5611201,04,47,02,02,21,,,9999,,,  99, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,RJ,3304557,330455,02,01,06,01,3.0,44,6.5,-1,0,,,0,00,000-1,415210,45411,4321500,07,25,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,11,2010-10,RJ,3306305,330630,02,01,04,05,8.0,44,11.69,-1,0,,,0,00,000-1,716610,45217,4120400,03,45,01,04,15,,,9999,,,  99, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,RJ,3304557,330455,01,01,25,07,0.0,44,5.86,1,0,,,0,00,000-1,521125,74500,7820500,07,19,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,11,2010-10,RJ,3304557,330455,02,01,04,07,62.0,44,6.2,-1,0,,,0,00,000-1,421125,52124,4711302,04,25,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2011,2,2010-06,RN,2408102,240810,02,01,11,03,9.0,44,9.56,-1,0,,,0,00,83620,721325,28134,2513600,07,23,01,09,03,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-10,RN,2408102,240810,01,01,02,09,0.0,44,5.4,1,0,,,0,00,55215,514225,74500,7810800,05,37,02,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-11,RN,2408102,240810,01,01,02,06,0.0,44,6.8,1,0,,,0,00,95110,715210,70106,4110700,02,47,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,RN,2408102,240810,01,01,02,04,0.0,44,5.56,1,0,,,0,00,87105,724110,52442,4744099,04,29,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,RN,2402600,240260,01,01,01,01,0.0,44,5.4,1,0,,,0,00,84320,914405,50300,4530703,07,26,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2010-11,MT,5103403,510340,01,01,01,01,0.0,44,9.0,1,0,,,0,00,45130,521110,52442,4744005,06,38,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-02,MT,5108402,510840,02,01,04,04,7.0,44,7.72,-1,0,,,0,00,86235,374420,45217,4120400,03,27,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-02,MT,5108402,510840,02,01,04,04,8.0,44,7.72,-1,0,,,0,00,86235,374420,45217,4120400,04,24,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-03,MT,5108402,510840,02,01,04,01,10.0,44,5.87,-1,0,,,0,00,95932,717020,45217,4120400,07,31,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,MT,5103403,510340,01,01,02,03,0.0,44,6.15,1,0,,,0,00,45130,521110,52329,4781400,07,34,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,MT,5103403,510340,01,01,01,09,0.0,44,6.34,1,0,,,0,00,53260,513425,80322,8532500,07,43,02,08,23,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,MT,5103403,510340,01,01,01,09,0.0,44,8.33,1,0,,,0,00,39520,371105,80322,8532500,09,39,01,08,23,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,MT,5103353,510335,01,01,02,01,0.0,44,7.0,1,0,,,0,00,77335,848525,15113,1011203,03,35,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,MT,5103353,510335,01,01,02,01,0.0,44,9.5,1,0,,,0,00,77315,848505,15113,1011203,04,27,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,MT,5103403,510340,01,03,02,01,0.0,44,7.42,1,0,,,0,00,39360,414205,45497,4329199,07,22,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,MT,5105622,510562,02,01,04,02,13.0,44,5.48,-1,0,,,0,00,45130,521110,52434,4754701,09,22,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,MT,5107958,510795,02,01,06,01,3.0,44,5.45,-1,0,,,0,00,63950,622020,01619,0161099,03,42,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,MT,5103403,510340,01,01,02,06,0.0,44,5.87,1,0,,,0,00,95932,717020,70106,4110700,03,28,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,11,2012-08,RO,1100205,110020,01,01,02,06,0.0,44,9.71,1,0,,,0,00,32110,252305,60240,4922102,07,21,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,11,2012-09,RO,1100205,110020,01,01,02,05,0.0,44,10.0,1,0,,,0,00,95415,715525,45217,4120400,06,35,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,11,2012-10,RO,1100205,110020,01,01,02,06,0.0,44,12.0,1,0,,,0,00,85590,523110,50105,4511103,07,21,01,06,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,11,2012-10,RO,1100288,110028,01,01,02,04,0.0,44,8.0,1,0,,,0,00,95932,717020,45217,4120400,05,21,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,11,2012-10,RO,1100072,110007,01,01,02,01,0.0,44,6.72,1,0,,,0,00,45130,521110,52329,4781400,07,22,02,09,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-06,AL,2708600,270860,01,03,25,03,0.0,44,4.77,1,0,,,0,00,63150,622110,01139,0113000,02,19,01,02,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-08,AL,2704302,270430,01,01,02,01,0.0,44,5.0,1,0,,,0,00,45130,521110,52493,4789001,06,52,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-09,AL,2702108,270210,01,01,01,09,0.0,44,4.77,1,0,,,0,00,63150,622110,15610,1071600,02,41,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-10,AL,2707701,270770,01,01,01,09,0.0,44,4.77,1,0,,,0,00,63150,622110,15610,1071600,04,29,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-10,AL,2707701,270770,01,01,02,09,0.0,44,4.77,1,0,,,0,00,63150,622110,15610,1071600,02,35,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-10,AL,2707701,270770,01,01,02,09,0.0,44,7.39,1,0,,,0,00,98560,782510,15610,1071600,02,55,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-10,AL,2707701,270770,01,01,01,09,0.0,44,4.77,1,0,,,0,00,63150,622110,15610,1071600,02,35,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-10,AL,2707701,270770,01,01,02,09,0.0,44,4.77,1,0,,,0,00,63150,622110,15610,1071600,01,28,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-10,AL,2707701,270770,01,01,02,09,0.0,44,4.77,1,0,,,0,00,63150,622110,15610,1071600,02,27,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-10,AL,2707701,270770,01,01,02,09,0.0,44,4.77,1,0,,,0,00,63150,622110,15610,1071600,01,43,01,02,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-11,AL,2707701,270770,01,01,01,09,0.0,44,5.05,1,0,,,0,00,63150,622110,15610,1071600,02,19,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-12,AL,2707701,270770,02,01,06,09,3.0,44,5.05,-1,0,,,0,00,63150,622110,15610,1071600,01,27,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2009-12,AL,2704302,270430,02,01,04,05,13.0,4,3.46,-1,0,,,0,00,14165,232115,80152,8513900,09,42,01,08,23,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2704302,270430,02,03,04,06,7.0,44,7.35,-1,0,,,0,00,000-1,715505,45217,4120400,05,34,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2704302,270430,01,01,02,03,0.0,44,5.22,1,0,,,0,00,000-1,782305,52132,4712100,05,55,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2700300,270030,02,01,04,01,9.0,44,5.1,-1,0,,,0,00,000-1,521110,52442,4744099,06,52,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2702108,270210,01,01,01,09,0.0,44,5.23,1,0,,,0,00,000-1,622110,15610,1071600,01,26,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2702108,270210,01,01,02,09,0.0,44,5.23,1,0,,,0,00,000-1,622110,15610,1071600,02,23,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2704302,270430,02,01,11,06,4.0,44,5.35,-1,0,,,0,00,000-1,521110,52337,4782201,07,22,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2704302,270430,02,01,04,06,9.0,44,9.23,-1,0,,,0,00,000-1,715210,45217,4120400,03,28,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2704302,270430,01,01,02,09,0.0,44,5.1,1,0,,,0,00,000-1,717020,80322,8532500,02,21,01,02,23,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2708303,270830,02,01,06,09,4.0,44,5.22,-1,0,,,0,00,000-1,622110,15610,1071600,02,35,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2708303,270830,02,01,06,09,5.0,44,5.22,-1,0,,,0,00,000-1,622110,15610,1071600,02,21,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2704302,270430,01,01,02,02,0.0,44,10.0,1,0,,,0,00,000-1,413210,74993,6399200,09,31,02,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,2,2010-01,AL,2704302,270430,02,01,04,02,8.0,44,5.35,-1,0,,,0,00,000-1,768625,52329,4781400,07,20,01,09,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2010-08,MT,5108402,510840,01,01,02,01,0.0,44,13.0,1,0,,,0,00,45130,521110,50300,4530701,07,43,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-01,MT,5108402,510840,01,01,02,03,0.0,44,6.61,1,0,,,0,00,33145,421125,52132,4712100,07,30,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-03,MT,5103403,510340,01,01,02,07,0.0,44,6.0,1,0,,,0,00,55220,514320,74705,8121400,04,22,02,02,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-04,MT,5103403,510340,02,01,06,02,14.0,44,5.7,-1,0,,,0,00,45170,521130,18120,1412601,07,25,01,08,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-05,MT,5106257,510625,01,03,02,01,0.0,44,12.0,1,0,,,0,00,64190,623110,01414,0151201,06,29,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-05,MT,5106232,510623,02,01,11,01,4.0,44,13.64,-1,0,,,0,00,63150,622110,01619,0161003,07,28,01,09,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-05,MT,5107602,510760,01,01,02,01,0.0,44,8.26,1,0,,,0,00,95120,715230,45217,4120400,05,23,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-05,MT,5103403,510340,01,01,01,01,0.0,44,8.3,1,0,,,0,00,84320,914405,50300,4530703,07,35,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-05,MT,5103403,510340,01,01,02,08,0.0,44,8.96,1,0,,,0,00,36040,511215,60232,4921301,06,22,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MT,5107602,510760,02,01,06,02,9.0,44,3.23,-1,0,,,0,00,54020,512105,52442,4744099,07,36,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MT,5101803,510180,01,01,02,01,0.0,44,5.55,1,0,,,0,00,98945,783225,52299,4724500,07,50,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MT,5108956,510895,01,01,01,01,0.0,44,6.53,1,0,,,0,00,39410,422105,51535,4671100,07,17,01,02,17,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MT,5102678,510267,02,01,04,05,9.0,44,6.62,-1,0,,,0,00,95932,717020,17213,1311100,04,36,01,06,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MT,5107776,510777,01,03,01,01,0.0,44,7.0,1,0,,,0,00,67120,641015,01155,0115600,03,26,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-03,MS,5003207,500320,01,01,02,02,0.0,44,5.61,1,0,,,0,00,38020,422205,51365,4635402,07,30,02,09,17,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-03,MS,5003207,500320,02,01,04,04,13.0,44,5.1,-1,0,,,0,00,53250,513420,55212,5611201,07,25,01,09,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-04,MS,5003207,500320,02,01,06,02,14.0,44,5.61,-1,0,,,0,00,45130,521110,52329,4781400,07,26,02,09,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-05,MS,5003207,500320,01,01,02,02,0.0,44,5.61,1,0,,,0,00,45130,521110,52329,4781400,06,32,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-07,MS,5003702,500370,01,01,02,02,0.0,44,11.46,1,0,,,0,00,31125,411010,91995,9499500,08,20,02,02,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-08,MS,5002704,500270,01,01,02,06,0.0,44,5.35,1,0,,,0,00,58330,517420,45217,4120400,03,28,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-09,MS,5003702,500370,01,01,02,04,0.0,44,7.23,1,0,,,0,00,97422,711210,45136,4313400,05,20,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-11,MS,5002704,500270,02,01,06,07,17.0,44,5.55,-1,0,,,0,00,79510,763210,18120,1412602,05,39,02,08,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-11,MS,5002704,500270,01,01,02,07,0.0,44,5.27,1,0,,,0,00,99150,784205,18120,1412602,04,27,02,08,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-12,MS,5002704,500270,01,01,02,01,0.0,44,6.47,1,0,,,0,00,39330,411030,52493,4789002,05,28,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,MS,5002704,500270,02,01,04,02,7.0,44,7.41,-1,0,,,0,00,95120,715230,45500,4330499,07,57,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,MS,5002704,500270,02,01,04,06,8.0,44,10.39,-1,0,,,0,00,97410,715125,45225,4211101,03,51,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,MS,5003702,500370,01,01,02,03,0.0,44,5.4,1,0,,,0,00,53110,513205,80144,8512100,06,49,02,02,23,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,MS,5007695,500769,02,01,06,02,3.0,44,5.1,-1,0,,,0,00,65920,632605,52493,4789099,03,48,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,MS,5002704,500270,01,01,02,05,0.0,44,33.0,1,0,,,0,00,24350,142320,52337,4782201,08,46,01,09,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,MS,5002704,500270,01,01,02,04,0.0,44,11.48,1,0,,,0,00,85760,732105,45217,4120400,05,41,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,MS,5001102,500110,02,03,06,02,12.0,44,7.0,-1,0,,,0,00,59120,511405,01414,0151201,06,34,01,02,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,MS,5002704,500270,01,01,02,02,0.0,44,7.67,1,0,,,0,00,39970,412205,50504,4731800,05,34,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
